category	term	number_of_genes	number_of_genes_in_background	ncbiTaxonId	inputGenes	preferredNames	p_value	fdr	description
TISSUES	BTO:0000522	72	7004	9606	"9606.ENSP00000053243,9606.ENSP00000229135,9606.ENSP00000233893,9606.ENSP00000244537,9606.ENSP00000246792,9606.ENSP00000246868,9606.ENSP00000258149,9606.ENSP00000261438,9606.ENSP00000261503,9606.ENSP00000262662,9606.ENSP00000263209,9606.ENSP00000263464,9606.ENSP00000264110,9606.ENSP00000268053,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000269571,9606.ENSP00000273857,9606.ENSP00000275364,9606.ENSP00000283928,9606.ENSP00000291574,9606.ENSP00000294129,9606.ENSP00000302961,9606.ENSP00000305480,9606.ENSP00000306999,9606.ENSP00000307272,9606.ENSP00000320147,9606.ENSP00000321797,9606.ENSP00000322898,9606.ENSP00000324856,9606.ENSP00000330349,9606.ENSP00000336747,9606.ENSP00000336752,9606.ENSP00000338010,9606.ENSP00000338934,9606.ENSP00000339477,9606.ENSP00000346001,9606.ENSP00000351255,9606.ENSP00000352798,9606.ENSP00000354522,9606.ENSP00000355812,9606.ENSP00000356405,9606.ENSP00000358464,9606.ENSP00000358799,9606.ENSP00000360764,9606.ENSP00000362608,9606.ENSP00000364589,9606.ENSP00000364805,9606.ENSP00000369129,9606.ENSP00000369897,9606.ENSP00000371790,9606.ENSP00000372023,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000379616,9606.ENSP00000380942,9606.ENSP00000388107,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000405574,9606.ENSP00000406229,9606.ENSP00000410402,9606.ENSP00000410603,9606.ENSP00000419153,9606.ENSP00000428426,9606.ENSP00000431012,9606.ENSP00000478927,9606.ENSP00000480428,9606.ENSP00000491215,9606.ENSP00000497102,9606.ENSP00000498653"	"TNFRSF17,IFNG,HSPE1,H4C6,RRAS,SBDS,MDM2,KLF3,SPECC1,CDKN2C,DGCR8,BIRC3,ATF2,CYP11A1,PML,NCOR1,ERBB2,CORIN,GNA12,JAZF1,TRAPPC10,NCKIPSD,HSPA4,FEN1,ESCO2,RPTOR,EZH2,FGF8,EBF1,STK11,DDX41,HIP1,FIP1L1,IL21R,EZR,ICOSLG,RPL3,STAT4,COL18A1,TOP1,FGFR1OP,CDC73,SHOC2,RBM15,EGFL7,PIM1,CUL4A,HSPA1L,DSP,CARS1,FGF9,CHEK2,TFRC,SRSF2,MYH11,ARHGEF12,UBA52,PRF1,TNF,HLA-B,TBL1XR1,FAT1,MAP2K4,FAM131B,ZBTB20,TCEA1,ARHGEF10,YAP1,B4GALT3,HNRNPU,CTLA4,DEK"	2.70E-05	0.0023	Gland
TISSUES	BTO:0000782	10	279	9606	"9606.ENSP00000229135,9606.ENSP00000324890,9606.ENSP00000368632,9606.ENSP00000372023,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000410481,9606.ENSP00000428426,9606.ENSP00000491215,9606.ENSP00000497102"	"IFNG,CD28,GATA3,CHEK2,PRF1,TNF,LTB,TCEA1,HNRNPU,CTLA4"	3.12E-05	0.0026	T-lymphocyte
TISSUES	BTO:0001023	6	84	9606	"9606.ENSP00000258149,9606.ENSP00000354522,9606.ENSP00000356405,9606.ENSP00000411532,9606.ENSP00000491215,9606.ENSP00000498653"	"MDM2,TOP1,CDC73,TOP2A,HNRNPU,DEK"	3.61E-05	0.0029	Ovary cancer cell
TISSUES	BTO:0000289	4	25	9606	"9606.ENSP00000229135,9606.ENSP00000324890,9606.ENSP00000398568,9606.ENSP00000497102"	"IFNG,CD28,PRF1,CTLA4"	4.40E-05	0.0034	Cytotoxic T-lymphocyte
TISSUES	BTO:0000759	31	2125	9606	"9606.ENSP00000233893,9606.ENSP00000244537,9606.ENSP00000246868,9606.ENSP00000263209,9606.ENSP00000263464,9606.ENSP00000264110,9606.ENSP00000268712,9606.ENSP00000269571,9606.ENSP00000302961,9606.ENSP00000305480,9606.ENSP00000307272,9606.ENSP00000324856,9606.ENSP00000330349,9606.ENSP00000346001,9606.ENSP00000352798,9606.ENSP00000354522,9606.ENSP00000364589,9606.ENSP00000369129,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000379616,9606.ENSP00000380942,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000405574,9606.ENSP00000406229,9606.ENSP00000410402,9606.ENSP00000478927,9606.ENSP00000491215,9606.ENSP00000498653"	"HSPE1,H4C6,SBDS,DGCR8,BIRC3,ATF2,NCOR1,ERBB2,HSPA4,FEN1,RPTOR,STK11,DDX41,RPL3,COL18A1,TOP1,CUL4A,DSP,TFRC,SRSF2,MYH11,ARHGEF12,PRF1,TNF,HLA-B,TBL1XR1,FAT1,MAP2K4,YAP1,HNRNPU,DEK"	4.74E-05	0.0036	Liver
TISSUES	BTO:0002417	4	28	9606	"9606.ENSP00000229135,9606.ENSP00000324890,9606.ENSP00000368632,9606.ENSP00000398568"	"IFNG,CD28,GATA3,PRF1"	6.55E-05	0.0048	Helper T-lymphocyte
TISSUES	BTO:0000345	37	2881	9606	"9606.ENSP00000233893,9606.ENSP00000244537,9606.ENSP00000246868,9606.ENSP00000261438,9606.ENSP00000263209,9606.ENSP00000263464,9606.ENSP00000264110,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000269571,9606.ENSP00000275364,9606.ENSP00000302961,9606.ENSP00000305480,9606.ENSP00000307272,9606.ENSP00000320147,9606.ENSP00000324856,9606.ENSP00000330349,9606.ENSP00000346001,9606.ENSP00000352798,9606.ENSP00000354522,9606.ENSP00000358799,9606.ENSP00000364589,9606.ENSP00000369129,9606.ENSP00000369897,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000379616,9606.ENSP00000380942,9606.ENSP00000398568,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000405574,9606.ENSP00000406229,9606.ENSP00000410402,9606.ENSP00000478927,9606.ENSP00000491215,9606.ENSP00000498653"	"HSPE1,H4C6,SBDS,KLF3,DGCR8,BIRC3,ATF2,PML,NCOR1,ERBB2,GNA12,HSPA4,FEN1,RPTOR,EZH2,STK11,DDX41,RPL3,COL18A1,TOP1,RBM15,CUL4A,DSP,CARS1,TFRC,SRSF2,MYH11,ARHGEF12,PRF1,TNF,HLA-B,TBL1XR1,FAT1,MAP2K4,YAP1,HNRNPU,DEK"	0.00011	0.0078	Digestive gland
TISSUES	BTO:0001025	4	34	9606	"9606.ENSP00000229135,9606.ENSP00000339477,9606.ENSP00000376786,9606.ENSP00000398698"	"IFNG,ICOSLG,POU2AF1,TNF"	0.00013	0.009	Peripheral blood mononuclear cell
TISSUES	BTO:0000284	33	2542	9606	"9606.ENSP00000229135,9606.ENSP00000244537,9606.ENSP00000266970,9606.ENSP00000268053,9606.ENSP00000275364,9606.ENSP00000279873,9606.ENSP00000287598,9606.ENSP00000298139,9606.ENSP00000302961,9606.ENSP00000307272,9606.ENSP00000321797,9606.ENSP00000330349,9606.ENSP00000333277,9606.ENSP00000338934,9606.ENSP00000339527,9606.ENSP00000346001,9606.ENSP00000352798,9606.ENSP00000356405,9606.ENSP00000358799,9606.ENSP00000365858,9606.ENSP00000368632,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000378578,9606.ENSP00000378699,9606.ENSP00000380942,9606.ENSP00000388107,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000405574,9606.ENSP00000428426,9606.ENSP00000478927,9606.ENSP00000491215"	"IFNG,H4C6,CDK2,CYP11A1,GNA12,ARID5B,BUB1B,WRN,HSPA4,RPTOR,FGF8,DDX41,H3C13,EZR,FOXO3,RPL3,COL18A1,CDC73,RBM15,GATA1,GATA3,TFRC,SRSF2,AFF1,CDK1,ARHGEF12,UBA52,TNF,HLA-B,TBL1XR1,TCEA1,YAP1,HNRNPU"	0.00024	0.0161	Organism form
TISSUES	BTO:0000855	7	177	9606	"9606.ENSP00000263464,9606.ENSP00000338010,9606.ENSP00000346001,9606.ENSP00000376544,9606.ENSP00000376786,9606.ENSP00000451506,9606.ENSP00000491215"	"BIRC3,IL21R,RPL3,CD79B,POU2AF1,TCL1A,HNRNPU"	0.00028	0.0185	Lymph
TISSUES	BTO:0001078	20	1244	9606	"9606.ENSP00000244537,9606.ENSP00000266970,9606.ENSP00000268053,9606.ENSP00000275364,9606.ENSP00000287598,9606.ENSP00000302961,9606.ENSP00000321797,9606.ENSP00000330349,9606.ENSP00000338934,9606.ENSP00000339527,9606.ENSP00000346001,9606.ENSP00000352798,9606.ENSP00000368632,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000378578,9606.ENSP00000388107,9606.ENSP00000399168,9606.ENSP00000478927,9606.ENSP00000491215"	"H4C6,CDK2,CYP11A1,GNA12,BUB1B,HSPA4,FGF8,DDX41,EZR,FOXO3,RPL3,COL18A1,GATA3,TFRC,SRSF2,AFF1,UBA52,HLA-B,YAP1,HNRNPU"	0.00039	0.0249	Placenta
TISSUES	BTO:0002731	3	19	9606	"9606.ENSP00000307199,9606.ENSP00000365858,9606.ENSP00000376197"	"AHSP,GATA1,TFRC"	0.00044	0.0275	Erythroid cell
TISSUES	BTO:0000142	58	5733	9606	"9606.ENSP00000233893,9606.ENSP00000242480,9606.ENSP00000244537,9606.ENSP00000246868,9606.ENSP00000258149,9606.ENSP00000261438,9606.ENSP00000261503,9606.ENSP00000262662,9606.ENSP00000262741,9606.ENSP00000262995,9606.ENSP00000263209,9606.ENSP00000264110,9606.ENSP00000268053,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000269571,9606.ENSP00000275364,9606.ENSP00000279146,9606.ENSP00000283928,9606.ENSP00000294129,9606.ENSP00000302961,9606.ENSP00000305699,9606.ENSP00000306522,9606.ENSP00000307272,9606.ENSP00000320147,9606.ENSP00000324856,9606.ENSP00000330349,9606.ENSP00000331040,9606.ENSP00000332353,9606.ENSP00000336747,9606.ENSP00000336752,9606.ENSP00000338934,9606.ENSP00000339477,9606.ENSP00000346001,9606.ENSP00000356832,9606.ENSP00000358464,9606.ENSP00000363689,9606.ENSP00000369897,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000379616,9606.ENSP00000380942,9606.ENSP00000381097,9606.ENSP00000383295,9606.ENSP00000385814,9606.ENSP00000388107,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000405890,9606.ENSP00000410402,9606.ENSP00000410603,9606.ENSP00000428426,9606.ENSP00000431012,9606.ENSP00000457991,9606.ENSP00000478927,9606.ENSP00000480428,9606.ENSP00000491215,9606.ENSP00000498653"	"HSPE1,EGR2,H4C6,SBDS,MDM2,KLF3,SPECC1,CDKN2C,PIK3R3,GAB1,DGCR8,ATF2,CYP11A1,PML,NCOR1,ERBB2,GNA12,AIP,JAZF1,NCKIPSD,HSPA4,HOOK3,CAMTA1,RPTOR,EZH2,STK11,DDX41,OLIG2,PTCH1,HIP1,FIP1L1,EZR,ICOSLG,RPL3,SGK1,SHOC2,ID3,CARS1,TFRC,SRSF2,MYH11,ARHGEF12,EPHB1,NBEA,RPAIN,UBA52,TNF,HLA-B,PBX1,MAP2K4,FAM131B,TCEA1,ARHGEF10,PHLPP2,YAP1,B4GALT3,HNRNPU,DEK"	0.00055	0.0333	Brain
TISSUES	BTO:0001113	4	51	9606	"9606.ENSP00000239938,9606.ENSP00000279873,9606.ENSP00000369129,9606.ENSP00000371790"	"EGR1,ARID5B,DSP,FGF9"	0.00055	0.0333	Prepuce
TISSUES	BTO:0001484	60	6016	9606	"9606.ENSP00000233893,9606.ENSP00000239938,9606.ENSP00000242480,9606.ENSP00000244537,9606.ENSP00000246868,9606.ENSP00000258149,9606.ENSP00000261438,9606.ENSP00000261503,9606.ENSP00000262662,9606.ENSP00000262741,9606.ENSP00000262995,9606.ENSP00000263209,9606.ENSP00000264110,9606.ENSP00000268053,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000269571,9606.ENSP00000275364,9606.ENSP00000279146,9606.ENSP00000283928,9606.ENSP00000294129,9606.ENSP00000302961,9606.ENSP00000305699,9606.ENSP00000306522,9606.ENSP00000307272,9606.ENSP00000320147,9606.ENSP00000324856,9606.ENSP00000330349,9606.ENSP00000331040,9606.ENSP00000332353,9606.ENSP00000336747,9606.ENSP00000336752,9606.ENSP00000338934,9606.ENSP00000339477,9606.ENSP00000346001,9606.ENSP00000352798,9606.ENSP00000356832,9606.ENSP00000358464,9606.ENSP00000363689,9606.ENSP00000369897,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000379616,9606.ENSP00000380942,9606.ENSP00000381097,9606.ENSP00000383295,9606.ENSP00000385814,9606.ENSP00000388107,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000405890,9606.ENSP00000410402,9606.ENSP00000410603,9606.ENSP00000428426,9606.ENSP00000431012,9606.ENSP00000457991,9606.ENSP00000478927,9606.ENSP00000480428,9606.ENSP00000491215,9606.ENSP00000498653"	"HSPE1,EGR1,EGR2,H4C6,SBDS,MDM2,KLF3,SPECC1,CDKN2C,PIK3R3,GAB1,DGCR8,ATF2,CYP11A1,PML,NCOR1,ERBB2,GNA12,AIP,JAZF1,NCKIPSD,HSPA4,HOOK3,CAMTA1,RPTOR,EZH2,STK11,DDX41,OLIG2,PTCH1,HIP1,FIP1L1,EZR,ICOSLG,RPL3,COL18A1,SGK1,SHOC2,ID3,CARS1,TFRC,SRSF2,MYH11,ARHGEF12,EPHB1,NBEA,RPAIN,UBA52,TNF,HLA-B,PBX1,MAP2K4,FAM131B,TCEA1,ARHGEF10,PHLPP2,YAP1,B4GALT3,HNRNPU,DEK"	0.0006	0.0348	Nervous system
TISSUES	BTO:0000058	27	2021	9606	"9606.ENSP00000221972,9606.ENSP00000258149,9606.ENSP00000269571,9606.ENSP00000279873,9606.ENSP00000302961,9606.ENSP00000305699,9606.ENSP00000330349,9606.ENSP00000338934,9606.ENSP00000339477,9606.ENSP00000339527,9606.ENSP00000346001,9606.ENSP00000357305,9606.ENSP00000358501,9606.ENSP00000369129,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000376544,9606.ENSP00000376786,9606.ENSP00000378699,9606.ENSP00000379616,9606.ENSP00000388107,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000410481,9606.ENSP00000431012,9606.ENSP00000478927,9606.ENSP00000494373"	"CD79A,MDM2,ERBB2,ARID5B,HSPA4,HOOK3,DDX41,EZR,ICOSLG,FOXO3,RPL3,RIT1,CD58,DSP,TFRC,SRSF2,CD79B,POU2AF1,CDK1,MYH11,UBA52,TNF,HLA-B,LTB,ARHGEF10,YAP1,MTAP"	0.00065	0.0357	Alimentary canal
TISSUES	BTO:0001424	18	1117	9606	"9606.ENSP00000233893,9606.ENSP00000242480,9606.ENSP00000246792,9606.ENSP00000262662,9606.ENSP00000264110,9606.ENSP00000279873,9606.ENSP00000305699,9606.ENSP00000316578,9606.ENSP00000324856,9606.ENSP00000346001,9606.ENSP00000356832,9606.ENSP00000360764,9606.ENSP00000368632,9606.ENSP00000379616,9606.ENSP00000399168,9606.ENSP00000419153,9606.ENSP00000428426,9606.ENSP00000498653"	"HSPE1,EGR2,RRAS,CDKN2C,ATF2,ARID5B,HOOK3,SUZ12,STK11,RPL3,SGK1,EGFL7,GATA3,MYH11,HLA-B,ZBTB20,TCEA1,DEK"	0.00076	0.0409	Uterus
TISSUES	BTO:0000282	64	6642	9606	"9606.ENSP00000233893,9606.ENSP00000242480,9606.ENSP00000244537,9606.ENSP00000246868,9606.ENSP00000258149,9606.ENSP00000261438,9606.ENSP00000261503,9606.ENSP00000262662,9606.ENSP00000262741,9606.ENSP00000262995,9606.ENSP00000263209,9606.ENSP00000264110,9606.ENSP00000268053,9606.ENSP00000268058,9606.ENSP00000268712,9606.ENSP00000269571,9606.ENSP00000274063,9606.ENSP00000275364,9606.ENSP00000279146,9606.ENSP00000279873,9606.ENSP00000283928,9606.ENSP00000287598,9606.ENSP00000294129,9606.ENSP00000302961,9606.ENSP00000305699,9606.ENSP00000306522,9606.ENSP00000307272,9606.ENSP00000320147,9606.ENSP00000324856,9606.ENSP00000330349,9606.ENSP00000331040,9606.ENSP00000332353,9606.ENSP00000336747,9606.ENSP00000336752,9606.ENSP00000338934,9606.ENSP00000339477,9606.ENSP00000346001,9606.ENSP00000356405,9606.ENSP00000356832,9606.ENSP00000357305,9606.ENSP00000358464,9606.ENSP00000363689,9606.ENSP00000369897,9606.ENSP00000376197,9606.ENSP00000376276,9606.ENSP00000378578,9606.ENSP00000379616,9606.ENSP00000380942,9606.ENSP00000381097,9606.ENSP00000383295,9606.ENSP00000385814,9606.ENSP00000388107,9606.ENSP00000398698,9606.ENSP00000399168,9606.ENSP00000405890,9606.ENSP00000410402,9606.ENSP00000410603,9606.ENSP00000428426,9606.ENSP00000431012,9606.ENSP00000457991,9606.ENSP00000478927,9606.ENSP00000480428,9606.ENSP00000491215,9606.ENSP00000498653"	"HSPE1,EGR2,H4C6,SBDS,MDM2,KLF3,SPECC1,CDKN2C,PIK3R3,GAB1,DGCR8,ATF2,CYP11A1,PML,NCOR1,ERBB2,SFRP2,GNA12,AIP,ARID5B,JAZF1,BUB1B,NCKIPSD,HSPA4,HOOK3,CAMTA1,RPTOR,EZH2,STK11,DDX41,OLIG2,PTCH1,HIP1,FIP1L1,EZR,ICOSLG,RPL3,CDC73,SGK1,RIT1,SHOC2,ID3,CARS1,TFRC,SRSF2,AFF1,MYH11,ARHGEF12,EPHB1,NBEA,RPAIN,UBA52,TNF,HLA-B,PBX1,MAP2K4,FAM131B,TCEA1,ARHGEF10,PHLPP2,YAP1,B4GALT3,HNRNPU,DEK"	0.00091	0.0448	Head
